      #xi_rho                     xi_z                     g1                      g12
  0.0000000000000000E+00 -0.1571428571000000E-02  0.4506012828729479E+01  0.1807947744924270E+00
  0.0000000000000000E+00 -0.1523809524000000E-02  0.4506711034253559E+01  0.1807944556298575E+00
  0.0000000000000000E+00 -0.1476190476000000E-02  0.4507391103626676E+01  0.1807941465598376E+00
  0.0000000000000000E+00 -0.1428571429000000E-02  0.4508052747539750E+01  0.1807938472841234E+00
  0.0000000000000000E+00 -0.1380952381000000E-02  0.4508695682220599E+01  0.1807935578043900E+00
  0.0000000000000000E+00 -0.1333333333000000E-02  0.4509319629653109E+01  0.1807932781222762E+00
  0.0000000000000000E+00 -0.1285714286000000E-02  0.4509924317934196E+01  0.1807930082393651E+00
  0.0000000000000000E+00 -0.1238095238000000E-02  0.4510509481618723E+01  0.1807927481571665E+00
  0.0000000000000000E+00 -0.1190476190000000E-02  0.4511074861946909E+01  0.1807924978771531E+00
  0.0000000000000000E+00 -0.1142857143000000E-02  0.4511620207182066E+01  0.1807922574007418E+00
  0.0000000000000000E+00 -0.1095238095000000E-02  0.4512145272934664E+01  0.1807920267292784E+00
  0.0000000000000000E+00 -0.1047619048000000E-02  0.4512649822368039E+01  0.1807918058640727E+00
  0.0000000000000000E+00 -0.1000000000000000E-02  0.4513133626564126E+01  0.1807915948063636E+00
  0.0000000000000000E+00 -0.9523809519999999E-03  0.4513596464718023E+01  0.1807913935573433E+00
  0.0000000000000000E+00 -0.9047619050000000E-03  0.4514038124433280E+01  0.1807912021181531E+00
  0.0000000000000000E+00 -0.8571428570000000E-03  0.4514458402000566E+01  0.1807910204898635E+00
  0.0000000000000000E+00 -0.8095238100000001E-03  0.4514857102577564E+01  0.1807908486735062E+00
  0.0000000000000000E+00 -0.7619047620000000E-03  0.4515234040493531E+01  0.1807906866700455E+00
  0.0000000000000000E+00 -0.7142857140000000E-03  0.4515589039413567E+01  0.1807905344803961E+00
  0.0000000000000000E+00 -0.6666666670000000E-03  0.4515921932579344E+01  0.1807903921054208E+00
  0.0000000000000000E+00 -0.6190476190000000E-03  0.4516232563030620E+01  0.1807902595459167E+00
  0.0000000000000000E+00 -0.5714285710000000E-03  0.4516520783754750E+01  0.1807901368026345E+00
  0.0000000000000000E+00 -0.5238095240000000E-03  0.4516786457889605E+01  0.1807900238762689E+00
  0.0000000000000000E+00 -0.4761904760000000E-03  0.4517029458906102E+01  0.1807899207674523E+00
  0.0000000000000000E+00 -0.4285714290000000E-03  0.4517249670726010E+01  0.1807898274767701E+00
  0.0000000000000000E+00 -0.3809523810000000E-03  0.4517446987905927E+01  0.1807897440047455E+00
  0.0000000000000000E+00 -0.3333333330000000E-03  0.4517621315734016E+01  0.1807896703518506E+00
  0.0000000000000000E+00 -0.2857142860000000E-03  0.4517772570363362E+01  0.1807896065185035E+00
  0.0000000000000000E+00 -0.2380952380000000E-03  0.4517900678923350E+01  0.1807895525050606E+00
  0.0000000000000000E+00 -0.1904761900000000E-03  0.4518005579591168E+01  0.1807895083118280E+00
  0.0000000000000000E+00 -0.1428571430000000E-03  0.4518087221680422E+01  0.1807894739390558E+00
  0.0000000000000000E+00 -0.9523809500000000E-04  0.4518145565707234E+01  0.1807894493869368E+00
  0.0000000000000000E+00 -0.4761904800000000E-04  0.4518180583428702E+01  0.1807894346556101E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.4518192257887896E+01  0.1807894297451587E+00
  0.0000000000000000E+00  0.4761904800000000E-04  0.4518180583428702E+01  0.1807894346556101E+00
  0.0000000000000000E+00  0.9523809500000000E-04  0.4518145565707234E+01  0.1807894493869368E+00
  0.0000000000000000E+00  0.1428571430000000E-03  0.4518087221680422E+01  0.1807894739390558E+00
  0.0000000000000000E+00  0.1904761900000000E-03  0.4518005579591168E+01  0.1807895083118280E+00
  0.0000000000000000E+00  0.2380952380000000E-03  0.4517900678923350E+01  0.1807895525050606E+00
  0.0000000000000000E+00  0.2857142860000000E-03  0.4517772570363362E+01  0.1807896065185035E+00
  0.0000000000000000E+00  0.3333333330000000E-03  0.4517621315734016E+01  0.1807896703518506E+00
  0.0000000000000000E+00  0.3809523810000000E-03  0.4517446987905927E+01  0.1807897440047455E+00
  0.0000000000000000E+00  0.4285714290000000E-03  0.4517249670726010E+01  0.1807898274767701E+00
  0.0000000000000000E+00  0.4761904760000000E-03  0.4517029458906102E+01  0.1807899207674523E+00
  0.0000000000000000E+00  0.5238095240000000E-03  0.4516786457889605E+01  0.1807900238762689E+00
  0.0000000000000000E+00  0.5714285710000000E-03  0.4516520783754750E+01  0.1807901368026345E+00
  0.0000000000000000E+00  0.6190476190000000E-03  0.4516232563030620E+01  0.1807902595459167E+00
  0.0000000000000000E+00  0.6666666670000000E-03  0.4515921932579344E+01  0.1807903921054208E+00
  0.0000000000000000E+00  0.7142857140000000E-03  0.4515589039413567E+01  0.1807905344803961E+00
  0.0000000000000000E+00  0.7619047620000000E-03  0.4515234040493531E+01  0.1807906866700455E+00
  0.0000000000000000E+00  0.8095238100000001E-03  0.4514857102577564E+01  0.1807908486735062E+00
  0.0000000000000000E+00  0.8571428570000000E-03  0.4514458402000566E+01  0.1807910204898635E+00
  0.0000000000000000E+00  0.9047619050000000E-03  0.4514038124433280E+01  0.1807912021181531E+00
  0.0000000000000000E+00  0.9523809519999999E-03  0.4513596464718023E+01  0.1807913935573433E+00
  0.0000000000000000E+00  0.1000000000000000E-02  0.4513133626564126E+01  0.1807915948063636E+00
  0.0000000000000000E+00  0.1047619048000000E-02  0.4512649822368039E+01  0.1807918058640727E+00
  0.0000000000000000E+00  0.1095238095000000E-02  0.4512145272934664E+01  0.1807920267292784E+00
  0.0000000000000000E+00  0.1142857143000000E-02  0.4511620207182066E+01  0.1807922574007418E+00
  0.0000000000000000E+00  0.1190476190000000E-02  0.4511074861946909E+01  0.1807924978771531E+00
  0.0000000000000000E+00  0.1238095238000000E-02  0.4510509481618723E+01  0.1807927481571665E+00
  0.0000000000000000E+00  0.1285714286000000E-02  0.4509924317934196E+01  0.1807930082393651E+00
  0.0000000000000000E+00  0.1333333333000000E-02  0.4509319629653109E+01  0.1807932781222762E+00
  0.0000000000000000E+00  0.1380952381000000E-02  0.4508695682220599E+01  0.1807935578043900E+00
  0.0000000000000000E+00  0.1428571429000000E-02  0.4508052747539750E+01  0.1807938472841234E+00
  0.0000000000000000E+00  0.1476190476000000E-02  0.4507391103626676E+01  0.1807941465598376E+00
  0.0000000000000000E+00  0.1523809524000000E-02  0.4506711034253559E+01  0.1807944556298575E+00
  0.0000000000000000E+00  0.1571428571000000E-02  0.4506012828729479E+01  0.1807947744924270E+00
  0.0000000000000000E+00  0.1619047619000000E-02  0.4505296781465041E+01  0.1807951031457628E+00
  0.0000000000000000E+00  0.1666666667000000E-02  0.4504563191749994E+01  0.1807954415880042E+00
  0.0000000000000000E+00  0.1714285714000000E-02  0.4503812363384256E+01  0.1807957898172367E+00
  0.0000000000000000E+00  0.1761904762000000E-02  0.4503044604300440E+01  0.1807961478315107E+00
  0.0000000000000000E+00  0.1809523810000000E-02  0.4502260226328485E+01  0.1807965156288003E+00
  0.0000000000000000E+00  0.1857142857000000E-02  0.4501459544819050E+01  0.1807968932070255E+00
  0.0000000000000000E+00  0.1904761905000000E-02  0.4500642878260314E+01  0.1807972805640732E+00
