      #xi_rho                     xi_z                    rho1                    rho2
  0.4761904800000000E-04 -0.7619047620000000E-03  0.8899676186963692E+09  0.4512428814989689E+01
  0.4761904800000000E-04 -0.7142857140000000E-03  0.1026510561195189E+10  0.4512764660054107E+01
  0.4761904800000000E-04 -0.6666666670000000E-03  0.1161042851209788E+10  0.4513079534810231E+01
  0.4761904800000000E-04 -0.6190476190000000E-03  0.1284632427955307E+10  0.4513373301901535E+01
  0.4761904800000000E-04 -0.5714285710000000E-03  0.1386559387431568E+10  0.4513645832722589E+01
  0.4761904800000000E-04 -0.5238095240000000E-03  0.1454437349483100E+10  0.4513897007588569E+01
  0.4761904800000000E-04 -0.4761904760000000E-03  0.1474609434155457E+10  0.4514126715886831E+01
  0.4761904800000000E-04 -0.4285714290000000E-03  0.1433780040026020E+10  0.4514334856168785E+01
  0.4761904800000000E-04 -0.3809523810000000E-03  0.1322924540488809E+10  0.4514521336305781E+01
  0.4761904800000000E-04 -0.3333333330000000E-03  0.1142897425018059E+10  0.4514686073564232E+01
  0.4761904800000000E-04 -0.2857142860000000E-03  0.9084052534290425E+09  0.4514828994716807E+01
  0.4761904800000000E-04 -0.2380952380000000E-03  0.6470658542426755E+09  0.4514950036134569E+01
  0.4761904800000000E-04 -0.1904761900000000E-03  0.3951104099826316E+09  0.4515049143843105E+01
  0.4761904800000000E-04 -0.1428571430000000E-03  0.1921006581916911E+09  0.4515126273596557E+01
  0.4761904800000000E-04 -0.9523809500000000E-04  0.6758156643972212E+08  0.4515181390932046E+01
  0.4761904800000000E-04 -0.4761904800000000E-04  0.1825598886112870E+08  0.4515214471199756E+01
  0.4761904800000000E-04  0.0000000000000000E+00  0.9106393991540378E+07  0.4515225499601065E+01
  0.4761904800000000E-04  0.4761904800000000E-04  0.1825598886112870E+08  0.4515214471199756E+01
  0.4761904800000000E-04  0.9523809500000000E-04  0.6758156643972212E+08  0.4515181390932046E+01
  0.4761904800000000E-04  0.1428571430000000E-03  0.1921006581916911E+09  0.4515126273596557E+01
