     #eta_rho                    eta_z                 varrho1                 varrho2
  0.4761904800000000E-04 -0.9047619050000000E-03  0.1047308141381170E-01  0.3353660739847439E-01
  0.4761904800000000E-04 -0.8571428570000000E-03  0.1047308161650911E-01  0.3352841279342201E-01
  0.4761904800000000E-04 -0.8095238100000001E-03  0.1047308180824985E-01  0.3352066111580712E-01
  0.4761904800000000E-04 -0.7619047620000000E-03  0.1047308198903397E-01  0.3351335236936232E-01
  0.4761904800000000E-04 -0.7142857140000000E-03  0.1047308215886149E-01  0.3350648655808112E-01
  0.4761904800000000E-04 -0.6666666670000000E-03  0.1047308231773243E-01  0.3350006368568802E-01
  0.4761904800000000E-04 -0.6190476190000000E-03  0.1047308246564673E-01  0.3349408375527583E-01
  0.4761904800000000E-04 -0.5714285710000000E-03  0.1047308260260442E-01  0.3348854677011437E-01
  0.4761904800000000E-04 -0.5238095240000000E-03  0.1047308272860547E-01  0.3348345273320482E-01
  0.4761904800000000E-04 -0.4761904760000000E-03  0.1047308284364994E-01  0.3347880164699989E-01
  0.4761904800000000E-04 -0.4285714290000000E-03  0.1047308294773781E-01  0.3347459351412992E-01
  0.4761904800000000E-04 -0.3809523810000000E-03  0.1047308304086906E-01  0.3347082833662099E-01
  0.4761904800000000E-04 -0.3333333330000000E-03  0.1047308312304370E-01  0.3346750611653730E-01
  0.4761904800000000E-04 -0.2857142860000000E-03  0.1047308319426168E-01  0.3346462685567395E-01
  0.4761904800000000E-04 -0.2380952380000000E-03  0.1047308325452310E-01  0.3346219055541721E-01
  0.4761904800000000E-04 -0.1904761900000000E-03  0.1047308330382784E-01  0.3346019721710768E-01
  0.4761904800000000E-04 -0.1428571430000000E-03  0.1047308334217597E-01  0.3345864684181680E-01
  0.4761904800000000E-04 -0.9523809500000000E-04  0.1047308336956755E-01  0.3345753943029112E-01
  0.4761904800000000E-04 -0.4761904800000000E-04  0.1047308338600247E-01  0.3345687498315675E-01
  0.4761904800000000E-04  0.0000000000000000E+00  0.1047308339148080E-01  0.3345665350073385E-01
  0.4761904800000000E-04  0.4761904800000000E-04  0.1047308338600247E-01  0.3345687498315675E-01
  0.4761904800000000E-04  0.9523809500000000E-04  0.1047308336956755E-01  0.3345753943029112E-01
  0.4761904800000000E-04  0.1428571430000000E-03  0.1047308334217597E-01  0.3345864684181680E-01
  0.4761904800000000E-04  0.1904761900000000E-03  0.1047308330382784E-01  0.3346019721710768E-01
