     #eta_rho                    eta_z                     f1                      f12
  0.4761904800000000E-04 -0.1047619048000000E-02  0.2305093586045857E-02  0.5646457646419908E-02
  0.4761904800000000E-04 -0.1000000000000000E-02  0.2305093604370998E-02  0.5646457328975001E-02
  0.4761904800000000E-04 -0.9523809519999999E-03  0.2305093621843808E-02  0.5646457026294883E-02
  0.4761904800000000E-04 -0.9047619050000000E-03  0.2305093638464283E-02  0.5646456738379580E-02
  0.4761904800000000E-04 -0.8571428570000000E-03  0.2305093654232425E-02  0.5646456465229092E-02
  0.4761904800000000E-04 -0.8095238100000001E-03  0.2305093669148237E-02  0.5646456206843440E-02
  0.4761904800000000E-04 -0.7619047620000000E-03  0.2305093683211718E-02  0.5646455963222603E-02
  0.4761904800000000E-04 -0.7142857140000000E-03  0.2305093696422874E-02  0.5646455734366653E-02
  0.4761904800000000E-04 -0.6666666670000000E-03  0.2305093708781680E-02  0.5646455520275533E-02
  0.4761904800000000E-04 -0.6190476190000000E-03  0.2305093720288162E-02  0.5646455320949299E-02
  0.4761904800000000E-04 -0.5714285710000000E-03  0.2305093730942323E-02  0.5646455136387931E-02
  0.4761904800000000E-04 -0.5238095240000000E-03  0.2305093740744139E-02  0.5646454966591455E-02
  0.4761904800000000E-04 -0.4761904760000000E-03  0.2305093749693636E-02  0.5646454811559867E-02
  0.4761904800000000E-04 -0.4285714290000000E-03  0.2305093757790788E-02  0.5646454671293163E-02
  0.4761904800000000E-04 -0.3809523810000000E-03  0.2305093765035614E-02  0.5646454545791380E-02
  0.4761904800000000E-04 -0.3333333330000000E-03  0.2305093771428108E-02  0.5646454435054488E-02
  0.4761904800000000E-04 -0.2857142860000000E-03  0.2305093776968266E-02  0.5646454339082508E-02
  0.4761904800000000E-04 -0.2380952380000000E-03  0.2305093781656093E-02  0.5646454257875435E-02
  0.4761904800000000E-04 -0.1904761900000000E-03  0.2305093785491588E-02  0.5646454191433277E-02
  0.4761904800000000E-04 -0.1428571430000000E-03  0.2305093788474749E-02  0.5646454139756046E-02
  0.4761904800000000E-04 -0.9523809500000000E-04  0.2305093790605579E-02  0.5646454102843750E-02
  0.4761904800000000E-04 -0.4761904800000000E-04  0.2305093791884079E-02  0.5646454080696368E-02
  0.4761904800000000E-04  0.0000000000000000E+00  0.2305093792310244E-02  0.5646454073313900E-02
  0.4761904800000000E-04  0.4761904800000000E-04  0.2305093791884079E-02  0.5646454080696368E-02
  0.4761904800000000E-04  0.9523809500000000E-04  0.2305093790605579E-02  0.5646454102843750E-02
  0.4761904800000000E-04  0.1428571430000000E-03  0.2305093788474749E-02  0.5646454139756046E-02
  0.4761904800000000E-04  0.1904761900000000E-03  0.2305093785491588E-02  0.5646454191433277E-02
